provider,city,id,device_type,name,latitude,longitude,address
newmotion,Paris,2623879,Domestic,Communauté d’Agglomération Paris,48.856292,2.626824,"{'streetAndNumber': 'Place Gaston Menier', 'postalCode': '77186', 'city': 'Noisiel', 'country': 'FRA'}"
newmotion,Paris,2873195,Type2,NewMotion,48.771963,1.990635,"{'streetAndNumber': ""Avenue de l'Armée Leclerc 25"", 'postalCode': '78190', 'city': 'Trappes', 'country': 'FRA'}"
newmotion,Paris,2873994,Type2,NewMotion,48.771963,1.990635,"{'streetAndNumber': ""Avenue de l'Armée Leclerc 25"", 'postalCode': '78190', 'city': 'Trappes', 'country': 'FRA'}"
newmotion,Paris,2873196,Type2,NewMotion,48.771963,1.990635,"{'streetAndNumber': ""Avenue de l'Armée Leclerc 25"", 'postalCode': '78190', 'city': 'Trappes', 'country': 'FRA'}"
newmotion,Paris,2626104,Domestic,Communauté d’Agglomération Paris,48.83073,2.588862,"{'streetAndNumber': 'Avenue Robert Schuman 1', 'postalCode': '77184', 'city': 'Émerainville', 'country': 'FRA'}"
newmotion,Paris,2477777,TepcoCHAdeMO,Corri-Door,48.828954,2.6432,"{'streetAndNumber': 'Rond-Point Rocca Secca', 'postalCode': '77183', 'city': 'Croissy-Beaubourg', 'country': 'FRA'}"
newmotion,Paris,2623860,Domestic,Communauté d’Agglomération Paris,48.821413,2.644569,"{'streetAndNumber': 'Rue des Vieilles Vignes', 'postalCode': '77183', 'city': 'Croissy-Beaubourg', 'country': 'FRA'}"
newmotion,Paris,2478023,Domestic,Eco Charge 77,49.017696,2.591242,"{'streetAndNumber': 'Rue du Chapeau', 'postalCode': '77990', 'city': 'Le Mesnil-Amelot', 'country': 'FRA'}"
newmotion,Paris,2885708,Type2,Indigo,48.929562,2.358735,"{'streetAndNumber': 'Rue Danielle Casanova', 'postalCode': '93200', 'city': 'Saint-Denis', 'country': 'FRA'}"
newmotion,Paris,2815315,TepcoCHAdeMO,Belib,48.89311,2.34066,"{'streetAndNumber': 'Rue Ordener 110', 'postalCode': '75018', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2626657,TepcoCHAdeMO,Belib,48.839947,2.397822,"{'streetAndNumber': 'Rue Docteur Goujon 5', 'postalCode': '75012', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2885646,Type2,Indigo,48.85289,2.343349,"{'streetAndNumber': 'Rue Francisque Gay', 'postalCode': '75005', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2770334,Domestic,Réseau SEY ma borne - Communauté Urbaine Grand Paris Seine & Oise,48.960304,2.069515,"{'streetAndNumber': 'Place de la Jamais Contente', 'postalCode': '78260', 'city': 'Achères', 'country': 'FRA'}"
newmotion,Paris,2597714,TepcoCHAdeMO,Belib,48.88472,2.369961,"{'streetAndNumber': 'Avenue de Flandre 10', 'postalCode': '75019', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2597716,TepcoCHAdeMO,Belib,48.84477,2.35242,"{'streetAndNumber': 'Rue Monge 55', 'postalCode': '75005', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2656621,Domestic,SMOYS - Syndicat Mixte Orge Yvette Seine,48.722122,2.470239,"{'streetAndNumber': 'Rue du Carnaval 3', 'postalCode': '91560', 'city': 'Crosne', 'country': 'FRA'}"
newmotion,Paris,2623870,Type3,Communauté d’Agglomération Paris,48.835238,2.589675,"{'streetAndNumber': 'Rue Albert Einstein 17', 'postalCode': '77420', 'city': 'Champs-sur-Marne', 'country': 'FRA'}"
newmotion,Paris,2885673,Type2,Indigo,48.884785,2.286776,"{'streetAndNumber': ""Boulevard de l'Yser"", 'postalCode': '75017', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2656572,Domestic,SMOYS - Syndicat Mixte Orge Yvette Seine,48.719181,2.492088,"{'streetAndNumber': 'Rue du Mont Griffon 3', 'postalCode': '91330', 'city': 'Yerres', 'country': 'FRA'}"
newmotion,Paris,2791578,Domestic,Réseau SEY ma borne,48.871881,2.0993,"{'streetAndNumber': 'Rue de Fontenelle 12', 'postalCode': '78160', 'city': 'Marly-le-Roi', 'country': 'FRA'}"
newmotion,Paris,2887772,Domestic,Communauté d'agglomération Paris-Saclay,48.732231,2.221078,"{'streetAndNumber': 'Rue Jules Ferry 35', 'postalCode': '91430', 'city': 'Igny', 'country': 'FRA'}"
newmotion,Paris,2594662,Type2,NewMotion,48.846984,2.416711,"{'streetAndNumber': 'Avenue Gallieni 182', 'postalCode': '94160', 'city': 'Saint-Mandé', 'country': 'FRA'}"
newmotion,Paris,2795515,Type2,Marché International de Rungis,48.7611,2.349,"{'streetAndNumber': 'Avznue du Lyonnais', 'city': 'RUNGIS', 'country': 'FRA'}"
newmotion,Paris,2570716,Domestic,Haute Vallée de Chevreuse,48.703298,2.071103,"{'streetAndNumber': 'Rue Ditte 5', 'postalCode': '78470', 'city': 'Saint-Rémy-lès-Chevreuse', 'country': 'FRA'}"
newmotion,Paris,2885635,Type2,Indigo,48.832296,2.377649,"{'streetAndNumber': 'Rue Emile Durkheim', 'postalCode': '75013', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2762509,Domestic,Ze-Watt,48.990717,2.523322,"{'streetAndNumber': 'Rue des Buissons 30 D TERMINAL COOK', 'postalCode': '95700', 'city': 'Roissy-en-France', 'country': 'FRA'}"
newmotion,Paris,2885650,Type3,Indigo,48.891201,2.24104,"{'streetAndNumber': 'Rond-Point de la Défense 13', 'postalCode': '92400', 'city': 'Courbevoie', 'country': 'FRA'}"
newmotion,Paris,2597692,TepcoCHAdeMO,Belib,48.835709,2.286912,"{'streetAndNumber': 'Rue Desnouettes 55', 'postalCode': '75015', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2795511,Type2,Marché International de Rungis,48.765,2.35172,"{'streetAndNumber': ""Quai de l'Île de France 94550 Chevilly-Larue"", 'city': 'Rungis', 'country': 'FRA'}"
newmotion,Paris,2815490,Type2,Electric 55 Charging,48.800833,2.129056,"{'streetAndNumber': 'Avenue du Général de Gaulle 1', 'postalCode': '78000', 'city': 'Versailles', 'country': 'FRA'}"
newmotion,Paris,2656570,Domestic,SMOYS - Syndicat Mixte Orge Yvette Seine,48.707657,2.49572,"{'streetAndNumber': 'Rue Marceau Balliot 12', 'postalCode': '91330', 'city': 'Yerres', 'country': 'FRA'}"
newmotion,Paris,2518874,TepcoCHAdeMO,Belib,48.857094,2.403802,"{'streetAndNumber': 'Rue des Pyrénées 127', 'postalCode': '75020', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2790567,TepcoCHAdeMO,Corri-Door,48.900778,2.374828,"{'streetAndNumber': 'Boulevard Périphérique intérieur', 'postalCode': '75019', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2905666,Type2,Virta,48.8511,2.4865,"{'streetAndNumber': '21 Rue Roger Salengro', 'city': 'Fontenay Sous Bois', 'country': 'FRA'}"
newmotion,Paris,2885649,Type2,Indigo,48.869366,2.284448,"{'streetAndNumber': 'Avenue Victor Hugo', 'postalCode': '75016', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2815394,Domestic,Réseau SEY ma borne,48.855886,2.019403,"{'streetAndNumber': 'Rue Charles de Gaulle', 'postalCode': '78860', 'city': 'Saint-Nom-la-Bretèche', 'country': 'FRA'}"
newmotion,Paris,2523111,Domestic,Freshmile Charge,48.9986,2.22189,"{'streetAndNumber': 'Rue des Pommiers Saulniers', 'postalCode': '95130', 'city': 'Franconville', 'country': 'FRA'}"
newmotion,Paris,2885665,Type2,Indigo,48.850849,2.375396,"{'streetAndNumber': 'Avenue Ledru-Rollin', 'postalCode': '75012', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2597720,TepcoCHAdeMO,Belib,48.846761,2.268339,"{'streetAndNumber': 'Rue Chardon Lagache 2', 'postalCode': '75016', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2657689,Domestic,Freshmile Charge,48.7419,2.35005,"{'streetAndNumber': 'Rue des Solets 113', 'postalCode': '94150', 'city': 'Rungis', 'country': 'FRA'}"
newmotion,Paris,2554424,Domestic,Freshmile Charge,49.0194,2.1552,"{'streetAndNumber': 'Rue des Osiers 2', 'postalCode': '95480', 'city': 'Pierrelaye', 'country': 'FRA'}"
newmotion,Paris,2478393,Domestic,Effia,48.889439,2.513454,"{'streetAndNumber': 'Allée Clémencet', 'postalCode': '93340', 'city': 'Le Raincy', 'country': 'FRA'}"
newmotion,Paris,2617119,Type2,EV-Box,48.974213,1.996062,"{'streetAndNumber': 'Rue de la Grosse Pierre 29', 'postalCode': '78540', 'city': 'Vernouillet', 'country': 'FRA'}"
newmotion,Paris,2570696,Domestic,Freshmile Charge,49.0057,2.2484,"{'streetAndNumber': 'Rue Gabriel Fauré 27', 'postalCode': '95320', 'city': 'Saint-Leu-la-Forêt', 'country': 'FRA'}"
newmotion,Paris,2597733,TepcoCHAdeMO,Belib,48.88264,2.335728,"{'streetAndNumber': 'Boulevard de Clichy 31', 'postalCode': '75009', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2887755,Domestic,Communauté d'agglomération Paris-Saclay,48.713703,2.259299,"{'streetAndNumber': 'Avenue de Stalingrad 76', 'postalCode': '91120', 'city': 'Palaiseau', 'country': 'FRA'}"
newmotion,Paris,2887750,Domestic,Communauté d'agglomération Paris-Saclay,48.730614,2.168417,"{'streetAndNumber': 'Rue Robert Thomas 15', 'postalCode': '91400', 'city': 'Saclay', 'country': 'FRA'}"
newmotion,Paris,2887783,Domestic,Communauté d'agglomération Paris-Saclay,48.735409,2.257871,"{'streetAndNumber': 'Rue Joliot Curie 9', 'postalCode': '91300', 'city': 'Massy', 'country': 'FRA'}"
newmotion,Paris,2894675,Domestic,Ville de Garches,48.845822,2.187882,"{'streetAndNumber': 'Rue de Suresnes 10', 'postalCode': '92380', 'city': 'Garches', 'country': 'FRA'}"
newmotion,Paris,2518854,TepcoCHAdeMO,Belib,48.82085,2.343626,"{'streetAndNumber': ""Rue de l'Amiral Mouchez 77"", 'postalCode': '75013', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2750182,Type2,NewMotion,48.882432,2.468963,"{'streetAndNumber': 'DOMUS - Rue de Lisbonne 16', 'postalCode': '93562', 'city': 'Rosny-sous-Bois', 'country': 'FRA'}"
newmotion,Paris,2750185,Type2,NewMotion,48.882432,2.468963,"{'streetAndNumber': 'DOMUS - Rue de Lisbonne 16', 'postalCode': '93562', 'city': 'Rosny-sous-Bois', 'country': 'FRA'}"
newmotion,Paris,2887771,Domestic,Communauté d'agglomération Paris-Saclay,48.696949,2.159423,"{'streetAndNumber': 'Rue Charles de Gaulle 64', 'postalCode': '91440', 'city': 'Bures-sur-Yvette', 'country': 'FRA'}"
newmotion,Paris,2866953,TepcoCHAdeMO,Belib,48.865788,2.342244,"{'streetAndNumber': 'Rue Étienne Marcel 52', 'postalCode': '75002', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2795733,Type2,Virta,48.897151,2.21948,"{'streetAndNumber': '3 Place Marcel Paul', 'city': 'Nanterre', 'country': 'FRA'}"
newmotion,Paris,2887762,Domestic,Communauté d'agglomération Paris-Saclay,48.714664,2.142571,"{'streetAndNumber': 'Rue du Relais de Poste 21', 'postalCode': '91190', 'city': 'Saint-Aubin', 'country': 'FRA'}"
newmotion,Paris,2518865,TepcoCHAdeMO,Belib,48.826504,2.343366,"{'streetAndNumber': 'Rue de Tolbiac 234', 'postalCode': '75013', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2925183,Domestic,Driveco - LM,48.799693,2.00914,"{'streetAndNumber': 'Avenue Fritz Lang Zac De La Croix Bonnet', 'postalCode': '78390', 'city': ""Bois-d'Arcy"", 'country': 'FRA'}"
newmotion,Paris,2609615,Type2,EV-Box,48.760682,2.285657,"{'streetAndNumber': 'Rue Alphonse Lavallée 6', 'postalCode': '92160', 'city': 'Châtenay-Malabry', 'country': 'FRA'}"
newmotion,Paris,2554382,Domestic,Freshmile Charge,49.0223,2.1413,"{'streetAndNumber': 'Rue Emile Zola 130', 'postalCode': '95480', 'city': 'Pierrelaye', 'country': 'FRA'}"
newmotion,Paris,2791573,Domestic,Réseau SEY ma borne,48.860947,2.123419,"{'streetAndNumber': 'Rue Saint Michel', 'postalCode': '78430', 'city': 'Louveciennes', 'country': 'FRA'}"
newmotion,Paris,2597724,TepcoCHAdeMO,Belib,48.865358,2.377939,"{'streetAndNumber': 'Rue Saint-Maur 94', 'postalCode': '75011', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2721395,Domestic,Freshmile Charge,48.9973,2.25854,"{'streetAndNumber': 'Rue du Maréchal Joffre 3', 'postalCode': '95120', 'city': 'Ermont', 'country': 'FRA'}"
newmotion,Paris,2885711,Type2,Indigo,48.83329,2.473018,"{'streetAndNumber': 'Avenue Watteau 58', 'postalCode': '94130', 'city': 'Nogent-sur-Marne', 'country': 'FRA'}"
newmotion,Paris,2887787,Domestic,Communauté d'agglomération Paris-Saclay,48.725075,2.272193,"{'streetAndNumber': 'Rue Louis Antoine de Bougainville', 'postalCode': '91300', 'city': 'Massy', 'country': 'FRA'}"
newmotion,Paris,2761695,Type2,NewMotion,48.948947,2.625027,"{'streetAndNumber': 'Avenue Jean Monnet 2', 'postalCode': '77270', 'city': 'Villeparisis', 'country': 'FRA'}"
newmotion,Paris,2492933,Domestic,Effia,48.837909,2.317754,"{'streetAndNumber': 'Place des Cinq martyrs du lycée Buffon 5', 'postalCode': '75015', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2619890,Type2,NewMotion,48.817759,2.260315,"{'streetAndNumber': ""POUR RESIDENTS UNIQUEMENT - Rue d'Erevan 42"", 'postalCode': '92130', 'city': 'Issy-les-Moulineaux', 'country': 'FRA'}"
newmotion,Paris,2597700,TepcoCHAdeMO,Belib,48.849911,2.307126,"{'streetAndNumber': 'Avenue de Saxe 10', 'postalCode': '75007', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2914496,Type2,LastMileSolutions,48.835423,2.253021,"{'streetAndNumber': '37 rue Marcel Dassault 92100', 'postalCode': 'np', 'city': 'Boulogne Billancourt', 'country': 'FRA'}"
newmotion,Paris,2885640,Type2,Indigo,48.838779,2.276305,"{'streetAndNumber': 'Rue Leblanc', 'postalCode': '75015', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2478049,Domestic,Eco Charge 77,48.900551,2.672179,"{'streetAndNumber': 'Place de Bordeaux', 'postalCode': '77410', 'city': 'Villevaudé', 'country': 'FRA'}"
newmotion,Paris,2597727,TepcoCHAdeMO,Belib,48.882794,2.382705,"{'streetAndNumber': 'Place Armand Carrel 4', 'postalCode': '75019', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2790585,Domestic,Communauté d’Agglomération Paris,48.837464,2.592808,"{'streetAndNumber': 'Rue Galilée 13', 'postalCode': '77420', 'city': 'Champs-sur-Marne', 'country': 'FRA'}"
newmotion,Paris,2523078,Domestic,Freshmile Charge,49.0132,2.25216,"{'streetAndNumber': 'Rue de Paris 111', 'postalCode': '95320', 'city': 'Saint-Leu-la-Forêt', 'country': 'FRA'}"
newmotion,Paris,2751565,Type2,Freshmile Charge,48.8565,2.34961,"{'streetAndNumber': 'Quai de Gesvres 6', 'postalCode': '75004', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2523097,Domestic,Freshmile Charge,48.851,2.34101,"{'streetAndNumber': ""Rue de l'École de Médecine 21"", 'postalCode': '75006', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2770336,Domestic,Réseau SEY ma borne - Communauté Urbaine Grand Paris Seine & Oise,49.005157,2.11628,"{'streetAndNumber': 'Place de la Liberté', 'postalCode': '78700', 'city': 'Conflans-Sainte-Honorine', 'country': 'FRA'}"
newmotion,Paris,2885638,Type2,Indigo,48.822971,2.299385,"{'streetAndNumber': 'Boulevard Charles de Gaulle', 'postalCode': '92240', 'city': 'Malakoff', 'country': 'FRA'}"
newmotion,Paris,2885632,Type2,Indigo,48.858101,2.27517,"{'streetAndNumber': 'Rue de Passy', 'postalCode': '75016', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2623962,Domestic,Freshmile Charge,49.0047,2.30075,"{'streetAndNumber': ""Rue de l'Église 5"", 'postalCode': '95580', 'city': 'Andilly', 'country': 'FRA'}"
newmotion,Paris,2815363,Domestic,Freshmile Charge,48.7808,2.44743,"{'streetAndNumber': 'Rue Jean Gabin 8', 'postalCode': '94000', 'city': 'Créteil', 'country': 'FRA'}"
newmotion,Paris,2699966,Type2,EV-Box,48.772934,2.505068,"{'streetAndNumber': 'Rue Marco Polo 14', 'postalCode': '94370', 'city': 'Sucy-en-Brie', 'country': 'FRA'}"
newmotion,Paris,2810082,Type2,NewMotion,48.843204,2.418884,"{'streetAndNumber': 'Place Charles Digeon 10', 'postalCode': '94160', 'city': 'Saint-Mandé', 'country': 'FRA'}"
newmotion,Paris,2887790,Domestic,Communauté d'agglomération Paris-Saclay,48.741585,2.226447,"{'streetAndNumber': 'Rue Ambroise Croizat 1', 'postalCode': '91430', 'city': 'Igny', 'country': 'FRA'}"
newmotion,Paris,2885696,Type2,Indigo,48.854099,2.331784,"{'streetAndNumber': 'Boulevard Saint-Germain', 'postalCode': '75006', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2597704,TepcoCHAdeMO,Belib,48.855667,2.354089,"{'streetAndNumber': 'Place Saint-Gervais 4', 'postalCode': '75004', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2790560,TepcoCHAdeMO,Corri-Door,48.9005,2.37341,"{'streetAndNumber': 'Boulevard Périphérique extérieur', 'postalCode': '75019', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2554369,Domestic,Freshmile Charge,49.0258,2.2215,"{'streetAndNumber': 'Place de la Gare 2', 'postalCode': '95150', 'city': 'Taverny', 'country': 'FRA'}"
newmotion,Paris,2885684,Type2,Indigo,48.831402,2.24171,"{'streetAndNumber': 'Rue du Vieux Pont de Sèvres', 'postalCode': '92100', 'city': 'Boulogne-Billancourt', 'country': 'FRA'}"
newmotion,Paris,2523092,Domestic,Freshmile Charge,49.0019,2.23634,"{'streetAndNumber': 'Rue Charles de Gaulle', 'postalCode': '95130', 'city': 'Le Plessis-Bouchard', 'country': 'FRA'}"
newmotion,Paris,2770338,Domestic,Réseau SEY ma borne - Communauté Urbaine Grand Paris Seine & Oise,48.946064,2.02504,"{'streetAndNumber': 'Avenue Vanderbilt', 'postalCode': '78955', 'city': 'Carrières-sous-Poissy', 'country': 'FRA'}"
newmotion,Paris,2597710,TepcoCHAdeMO,Belib,48.854057,2.34556,"{'streetAndNumber': 'Quai du Marché Neuf 4', 'postalCode': '75001', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2612938,TepcoCHAdeMO,Belib,48.868511,2.295469,"{'streetAndNumber': ""Avenue d'Iéna 37"", 'postalCode': '75016', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2883086,Domestic,Freshmile Charge,48.756,2.17064,"{'streetAndNumber': ""Route d'Orsay 2"", 'postalCode': '91400', 'city': 'Saclay', 'country': 'FRA'}"
newmotion,Paris,2624023,Domestic,Reseau Alize Liberte - FR*V06,48.787786,2.227534,"{'streetAndNumber': 'Rue Saint-Exupéry 1', 'postalCode': '92360', 'city': 'Meudon', 'country': 'FRA'}"
newmotion,Paris,2614039,Type2,EV-Box,48.908649,2.344593,"{'streetAndNumber': 'Avenue Michelet 57', 'postalCode': '93400', 'city': 'Saint-Ouen', 'country': 'FRA'}"
newmotion,Paris,2554393,Domestic,Freshmile Charge,48.9582,2.1973,"{'streetAndNumber': 'Avenue des Frères Lumière 3', 'postalCode': '95240', 'city': 'Cormeilles-en-Parisis', 'country': 'FRA'}"
newmotion,Paris,2861665,Type2,Concessionnaires Fiat Chrysler Automobiles,48.721328,2.283866,"{'streetAndNumber': 'Avenue du Maréchal Juin 13', 'postalCode': '91300', 'city': 'Massy', 'country': 'FRA'}"
newmotion,Paris,2791577,Domestic,Réseau SEY ma borne,48.86836,2.096699,"{'streetAndNumber': 'Place du Général de Gaulle', 'postalCode': '78160', 'city': 'Marly-le-Roi', 'country': 'FRA'}"
newmotion,Paris,2619425,Type2,EV-Box,48.890333,2.26428,"{'streetAndNumber': 'Boulevard de la Saussaye 13', 'postalCode': '92200', 'city': 'Neuilly-sur-Seine', 'country': 'FRA'}"
newmotion,Paris,2394876,Type2,Freshmile Charge,48.8707,2.22496,"{'streetAndNumber': 'avenue du Général de Gaulle 26', 'postalCode': '92150', 'city': 'Suresnes', 'country': 'FRA'}"
newmotion,Paris,2883097,Domestic,Freshmile Charge,48.7843,2.0447,"{'streetAndNumber': 'Rue Joël le Theule 1', 'postalCode': '78180', 'city': 'Montigny-le-Bretonneux', 'country': 'FRA'}"
newmotion,Paris,2597746,TepcoCHAdeMO,Belib,48.876162,2.286403,"{'streetAndNumber': 'Avenue de la Grande Armée', 'postalCode': '75016', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2885682,Type2,Indigo,48.836201,2.70781,"{'streetAndNumber': 'Boulevard Pierre Mendes', 'postalCode': '77600', 'city': 'Bussy-Saint-Georges', 'country': 'FRA'}"
newmotion,Paris,2887775,Domestic,Communauté d'agglomération Paris-Saclay,48.73232,2.292326,"{'streetAndNumber': 'Avenue du Noyer Lambert 10', 'postalCode': '91300', 'city': 'Massy', 'country': 'FRA'}"
newmotion,Paris,2623868,Domestic,Communauté d’Agglomération Paris,48.826523,2.632065,"{'streetAndNumber': 'Rue Pelloutier 7', 'postalCode': '77183', 'city': 'Croissy-Beaubourg', 'country': 'FRA'}"
newmotion,Paris,2570706,Domestic,Freshmile Charge,49.0022,2.23283,"{'streetAndNumber': 'Rue Albert Alline 33', 'postalCode': '95130', 'city': 'Le Plessis-Bouchard', 'country': 'FRA'}"
newmotion,Paris,2570717,Domestic,Haute Vallée de Chevreuse,48.726621,2.049655,"{'streetAndNumber': 'Route des Buissons 2', 'postalCode': '78470', 'city': 'Milon-la-Chapelle', 'country': 'FRA'}"
newmotion,Paris,2570704,Domestic,Freshmile Charge,48.9898,2.26261,"{'streetAndNumber': 'Rue de la Halte 43', 'postalCode': '95120', 'city': 'Ermont', 'country': 'FRA'}"
newmotion,Paris,2885692,Type2,Indigo,48.871825,2.30007,"{'streetAndNumber': 'Avenue des Champs Elysées 103', 'postalCode': '75008', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2611804,Type2,NewMotion,48.801671,2.130498,"{'streetAndNumber': 'Avenue de Paris 6', 'postalCode': '78000', 'city': 'Versailles', 'country': 'FRA'}"
newmotion,Paris,2607522,Domestic,Freshmile Charge,48.8944,2.1347,"{'streetAndNumber': 'Boulevard Carnot 60', 'postalCode': '78110', 'city': 'Le Vésinet', 'country': 'FRA'}"
newmotion,Paris,2623912,Domestic,Reseau Alize Liberte - Ville de Montrouge,48.812693,2.322877,"{'streetAndNumber': 'Place Jules Ferry 41', 'postalCode': '92120', 'city': 'Montrouge', 'country': 'FRA'}"
newmotion,Paris,2657682,Domestic,Freshmile Charge,48.7465,2.35582,"{'streetAndNumber': 'Avenue Robert Schuman', 'postalCode': '94150', 'city': 'Rungis', 'country': 'FRA'}"
newmotion,Paris,2762498,Domestic,Ze-Watt,48.992275,2.522731,"{'streetAndNumber': 'Rue des Buissons 30 B BALI MARKET', 'postalCode': '95700', 'city': 'Roissy-en-France', 'country': 'FRA'}"
newmotion,Paris,2790580,Domestic,Communauté d’Agglomération Paris,48.806547,2.617522,"{'streetAndNumber': 'Place Auribault 2', 'postalCode': '77340', 'city': 'Pontault-Combault', 'country': 'FRA'}"
newmotion,Paris,2770343,Domestic,Réseau SEY ma borne - Communauté Urbaine Grand Paris Seine & Oise,48.947636,2.024577,"{'streetAndNumber': 'Avenue du Port', 'postalCode': '78955', 'city': 'Carrières-sous-Poissy', 'country': 'FRA'}"
